regime,volatility,delta,dte,position_size,take_profit,expected_return,sharpe_ratio,win_rate,assignment_prob,monthly_premium
Medium,0.8,0.30000000000000004,21,0.1,1.0,0.009474592388357942,0.11843240485447425,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.15,0.25,-0.00799256963591443,-0.06660474696595359,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.15,0.5,-0.0005910835630973166,-0.004925696359144305,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.15,0.75,0.006810402509719798,0.056753354247664985,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.15,1.0,0.014211888582536912,0.11843240485447427,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.2,0.25,-0.010656759514552576,-0.06660474696595359,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.2,0.5,-0.0007881114174630888,-0.004925696359144304,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.2,0.75,0.009080536679626397,0.05675335424766497,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.2,1.0,0.018949184776715883,0.11843240485447425,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.25,0.25,-0.013320949393190718,-0.06660474696595359,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.25,0.5,-0.000985139271828861,-0.004925696359144305,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.25,0.75,0.011350670849532996,0.05675335424766498,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,21,0.25,1.0,0.023686480970894853,0.11843240485447426,0.5,0.5,0.03289549365696495
Medium,0.8,0.30000000000000004,30,0.05,0.25,-0.0046019045795805385,-0.11504761448951344,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.05,0.5,-0.0025196318507711094,-0.06299079626927773,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.05,0.75,-0.00043735912196168143,-0.010933978049042033,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.05,1.0,0.0016449136068477492,0.04112284017119372,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.1,0.25,-0.009203809159161077,-0.11504761448951344,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.1,0.5,-0.005039263701542219,-0.06299079626927773,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.1,0.75,-0.0008747182439233629,-0.010933978049042033,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.1,1.0,0.0032898272136954983,0.04112284017119372,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.15,0.25,-0.013805713738741614,-0.11504761448951345,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.15,0.5,-0.0075588955523133265,-0.06299079626927773,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.15,0.75,-0.001312077365885044,-0.010933978049042035,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.15,1.0,0.004934740820543247,0.04112284017119373,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.2,0.25,-0.018407618318322154,-0.11504761448951344,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.2,0.5,-0.010078527403084438,-0.06299079626927773,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.2,0.75,-0.0017494364878467257,-0.010933978049042033,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.2,1.0,0.006579654427390997,0.04112284017119372,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.25,0.25,-0.02300952289790269,-0.11504761448951345,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.25,0.5,-0.012598159253855545,-0.06299079626927773,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.25,0.75,-0.002186795609808407,-0.010933978049042035,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,30,0.25,1.0,0.008224568034238745,0.04112284017119373,0.5043835616438355,0.4956164383561645,0.02752234459588781
Medium,0.8,0.30000000000000004,45,0.05,0.25,-0.006044516428295402,-0.15111291070738503,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.05,0.5,-0.004269544141874654,-0.10673860354686632,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.05,0.75,-0.0024945718554539036,-0.06236429638634758,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.05,1.0,-0.0007195995690331546,-0.01798998922582886,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.1,0.25,-0.012089032856590805,-0.15111291070738503,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.1,0.5,-0.008539088283749307,-0.10673860354686632,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.1,0.75,-0.004989143710907807,-0.06236429638634758,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.1,1.0,-0.0014391991380663092,-0.01798998922582886,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.15,0.25,-0.018133549284886207,-0.15111291070738506,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.15,0.5,-0.012808632425623958,-0.10673860354686632,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.15,0.75,-0.00748371556636171,-0.062364296386347585,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.15,1.0,-0.0021587987070994636,-0.017989989225828864,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.2,0.25,-0.02417806571318161,-0.15111291070738503,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.2,0.5,-0.017078176567498615,-0.10673860354686632,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.2,0.75,-0.009978287421815614,-0.06236429638634758,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.2,1.0,-0.0028783982761326184,-0.01798998922582886,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.25,0.25,-0.030222582141477012,-0.15111291070738506,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.25,0.5,-0.021347720709373266,-0.10673860354686632,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.25,0.75,-0.012472859277269517,-0.062364296386347585,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,45,0.25,1.0,-0.003597997845165773,-0.017989989225828864,0.5265753424657533,0.4734246575342466,0.022471900261657077
Medium,0.8,0.30000000000000004,60,0.05,0.25,-0.006666103448486155,-0.16665258621215384,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.05,0.5,-0.005064150433199684,-0.12660376082999208,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.05,0.75,-0.0034621974179132133,-0.08655493544783031,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.05,1.0,-0.0018602444026267432,-0.04650611006566857,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.1,0.25,-0.01333220689697231,-0.16665258621215384,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.1,0.5,-0.010128300866399369,-0.12660376082999208,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.1,0.75,-0.006924394835826427,-0.08655493544783031,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.1,1.0,-0.0037204888052534864,-0.04650611006566857,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.15,0.25,-0.019998310345458462,-0.16665258621215387,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.15,0.5,-0.015192451299599053,-0.1266037608299921,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.15,0.75,-0.010386592253739639,-0.08655493544783033,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.15,1.0,-0.00558073320788023,-0.04650611006566858,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.2,0.25,-0.02666441379394462,-0.16665258621215384,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.2,0.5,-0.020256601732798737,-0.12660376082999208,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.2,0.75,-0.013848789671652853,-0.08655493544783031,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.2,1.0,-0.007440977610506973,-0.04650611006566857,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.25,0.25,-0.033330517242430774,-0.16665258621215387,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.25,0.5,-0.025320752165998422,-0.1266037608299921,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.25,0.75,-0.017310987089566066,-0.08655493544783033,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,60,0.25,1.0,-0.009301222013133716,-0.04650611006566858,0.5487671232876712,0.4512328767123288,0.019461236497905203
Medium,0.8,0.30000000000000004,90,0.05,0.25,-0.006912792412572083,-0.17281981031430205,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.05,0.5,-0.005499014813499896,-0.13747537033749738,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.05,0.75,-0.0040852372144277085,-0.10213093036069269,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.05,1.0,-0.0026714596153555206,-0.06678649038388801,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.1,0.25,-0.013825584825144167,-0.17281981031430205,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.1,0.5,-0.010998029626999792,-0.13747537033749738,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.1,0.75,-0.008170474428855417,-0.10213093036069269,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.1,1.0,-0.005342919230711041,-0.06678649038388801,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.15,0.25,-0.02073837723771625,-0.17281981031430207,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.15,0.5,-0.016497044440499684,-0.13747537033749738,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.15,0.75,-0.012255711643283124,-0.1021309303606927,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.15,1.0,-0.008014378846066561,-0.06678649038388801,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.2,0.25,-0.027651169650288333,-0.17281981031430205,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.2,0.5,-0.021996059253999584,-0.13747537033749738,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.2,0.75,-0.016340948857710834,-0.10213093036069269,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.2,1.0,-0.010685838461422082,-0.06678649038388801,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.25,0.25,-0.034563962062860415,-0.17281981031430207,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.25,0.5,-0.027495074067499476,-0.13747537033749738,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.25,0.75,-0.02042618607213854,-0.10213093036069269,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.30000000000000004,90,0.25,1.0,-0.013357298076777602,-0.06678649038388801,0.5931506849315067,0.40684931506849326,0.015890033061165466
Medium,0.8,0.3500000000000001,21,0.05,0.25,-0.000608221525077835,-0.015205538126945872,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.05,0.5,0.0022701341699065984,0.05675335424766495,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.05,0.75,0.005148489864891031,0.12871224662227576,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.05,1.0,0.008026845559875465,0.20067113899688657,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.1,0.25,-0.00121644305015567,-0.015205538126945872,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.1,0.5,0.004540268339813197,0.05675335424766495,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.1,0.75,0.010296979729782062,0.12871224662227576,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.1,1.0,0.01605369111975093,0.20067113899688657,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.15,0.25,-0.0018246645752335049,-0.015205538126945875,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.15,0.5,0.006810402509719794,0.05675335424766496,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.15,0.75,0.015445469594673092,0.12871224662227576,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.15,1.0,0.024080536679626393,0.20067113899688663,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.2,0.25,-0.00243288610031134,-0.015205538126945872,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.2,0.5,0.009080536679626394,0.05675335424766495,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.2,0.75,0.020593959459564125,0.12871224662227576,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.2,1.0,0.03210738223950186,0.20067113899688657,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.25,0.25,-0.003041107625389175,-0.015205538126945873,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.25,0.5,0.011350670849532991,0.05675335424766495,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.25,0.75,0.025742449324455154,0.12871224662227576,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,21,0.25,1.0,0.04013422779937732,0.2006711389968866,0.5,0.5,0.038378075933125776
Medium,0.8,0.3500000000000001,30,0.05,0.25,-0.0029589742392990837,-0.07397435598247708,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.05,0.5,-0.0005507690871588998,-0.013769227178972492,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.05,0.75,0.0018574360649812839,0.04643590162453209,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.05,1.0,0.004265641217121467,0.10664103042803666,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.1,0.25,-0.005917948478598167,-0.07397435598247708,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.1,0.5,-0.0011015381743177996,-0.013769227178972492,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.1,0.75,0.0037148721299625678,0.04643590162453209,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.1,1.0,0.008531282434242934,0.10664103042803666,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.15,0.25,-0.00887692271789725,-0.07397435598247708,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.15,0.5,-0.0016523072614766994,-0.013769227178972497,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.15,0.75,0.005572308194943851,0.046435901624532094,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.15,1.0,0.012796923651364402,0.10664103042803669,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.2,0.25,-0.011835896957196335,-0.07397435598247708,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.2,0.5,-0.002203076348635599,-0.013769227178972492,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.2,0.75,0.0074297442599251355,0.04643590162453209,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.2,1.0,0.01706256486848587,0.10664103042803666,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.25,0.25,-0.014794871196495417,-0.07397435598247708,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.25,0.5,-0.002753845435794499,-0.013769227178972495,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.25,0.75,0.009287180324906419,0.04643590162453209,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,30,0.25,1.0,0.021328206085607336,0.10664103042803667,0.5,0.5,0.03210940202853578
Medium,0.8,0.3500000000000001,45,0.05,0.25,-0.00516854363552503,-0.1292135908881257,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.05,0.5,-0.003202252362630035,-0.08005630906575086,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.05,0.75,-0.0012359610897350406,-0.03089902724337601,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.05,1.0,0.0007303301831599537,0.01825825457899884,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.1,0.25,-0.01033708727105006,-0.1292135908881257,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.1,0.5,-0.00640450472526007,-0.08005630906575086,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.1,0.75,-0.0024719221794700813,-0.03089902724337601,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.1,1.0,0.0014606603663199075,0.01825825457899884,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.15,0.25,-0.015505630906575085,-0.12921359088812573,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.15,0.5,-0.009606757087890104,-0.08005630906575087,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.15,0.75,-0.0037078832692051217,-0.030899027243376016,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.15,1.0,0.002190990549479861,0.018258254578998843,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.2,0.25,-0.02067417454210012,-0.1292135908881257,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.2,0.5,-0.01280900945052014,-0.08005630906575086,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.2,0.75,-0.0049438443589401625,-0.03089902724337601,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.2,1.0,0.002921320732639815,0.01825825457899884,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.25,0.25,-0.025842718177625144,-0.1292135908881257,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.25,0.5,-0.016011261813150175,-0.08005630906575087,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.25,0.75,-0.006179805448675203,-0.030899027243376013,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,45,0.25,1.0,0.0036516509157997687,0.018258254578998843,0.5,0.5,0.026217216971933258
Medium,0.8,0.3500000000000001,60,0.05,0.25,-0.0064857090321664744,-0.16214272580416184,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.05,0.5,-0.004782850838599768,-0.11957127096499418,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.05,0.75,-0.0030799926450330627,-0.07699981612582656,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.05,1.0,-0.0013771344514663575,-0.03442836128665893,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.1,0.25,-0.012971418064332949,-0.16214272580416184,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.1,0.5,-0.009565701677199535,-0.11957127096499418,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.1,0.75,-0.006159985290066125,-0.07699981612582656,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.1,1.0,-0.002754268902932715,-0.03442836128665893,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.15,0.25,-0.01945712709649942,-0.16214272580416184,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.15,0.5,-0.014348552515799303,-0.1195712709649942,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.15,0.75,-0.009239977935099187,-0.07699981612582656,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.15,1.0,-0.004131403354399072,-0.03442836128665894,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.2,0.25,-0.025942836128665898,-0.16214272580416184,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.2,0.5,-0.01913140335439907,-0.11957127096499418,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.2,0.75,-0.01231997058013225,-0.07699981612582656,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.2,1.0,-0.00550853780586543,-0.03442836128665893,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.25,0.25,-0.03242854516083237,-0.16214272580416184,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.25,0.5,-0.02391425419299884,-0.11957127096499419,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.25,0.75,-0.015399963225165313,-0.07699981612582656,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,60,0.25,1.0,-0.006885672257331787,-0.03442836128665893,0.5,0.5,0.02270477591422274
Medium,0.8,0.3500000000000001,90,0.05,0.25,-0.007499250187940893,-0.18748125469852228,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.05,0.5,-0.006038401086821075,-0.15096002717052684,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.05,0.75,-0.004577551985701257,-0.1144387996425314,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.05,1.0,-0.0031167028845814383,-0.07791757211453594,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.1,0.25,-0.014998500375881785,-0.18748125469852228,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.1,0.5,-0.01207680217364215,-0.15096002717052684,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.1,0.75,-0.009155103971402513,-0.1144387996425314,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.1,1.0,-0.006233405769162877,-0.07791757211453594,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.15,0.25,-0.022497750563822676,-0.1874812546985223,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.15,0.5,-0.018115203260463224,-0.15096002717052687,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.15,0.75,-0.01373265595710377,-0.11443879964253141,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.15,1.0,-0.009350108653744313,-0.07791757211453594,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.2,0.25,-0.02999700075176357,-0.18748125469852228,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.2,0.5,-0.0241536043472843,-0.15096002717052684,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.2,0.75,-0.018310207942805027,-0.1144387996425314,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.2,1.0,-0.012466811538325753,-0.07791757211453594,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.25,0.25,-0.03749625093970446,-0.1874812546985223,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.25,0.5,-0.030192005434105374,-0.15096002717052687,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.25,0.75,-0.022887759928506283,-0.11443879964253141,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.3500000000000001,90,0.25,1.0,-0.01558351442290719,-0.07791757211453594,0.5253424657534245,0.4746575342465755,0.018538371904693048
Medium,0.8,0.40000000000000013,21,0.05,0.25,0.001447746828482479,0.03619367071206197,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.05,0.5,0.004737296194178975,0.11843240485447436,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.05,0.75,0.00802684555987547,0.2006711389968867,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.05,1.0,0.011316394925571967,0.2829098731392991,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.1,0.25,0.002895493656964958,0.03619367071206197,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.1,0.5,0.00947459238835795,0.11843240485447436,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.1,0.75,0.01605369111975094,0.2006711389968867,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.1,1.0,0.022632789851143933,0.2829098731392991,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.15,0.25,0.0043432404854474365,0.03619367071206197,0.5,0.5,0.04386065820928661
Medium,0.8,0.40000000000000013,21,0.15,0.5,0.014211888582536924,0.11843240485447437,0.5,0.5,0.04386065820928661
